candidate_name,candidate_id,year,office,district,TOT,FND,COMM,ADS,INFO,OVERHEAD,CONTRIB,GENERAL,LOGTOT,LOGFND,LOGCOMM,LOGADS,LOGINFO,LOGOVERHEAD,LOGCONTRIB,LOGGENERAL,votes_name,party,votes,total_votes,vote_share,winning_votes,winner,incumbent,race_total,opposing_total,contested
"ZACARIAS, HILDA",1317767,2010,A,33,192915.97,4826.59,968.58,2900.0,20100.0,89211.08,0.0,28795.17,12.170009984476847,8.481895493167546,6.875831081397492,7.972466015974565,9.90847509404717,11.398760526100665,0.0,10.267962943726088,Hilda Zacarias,DEM,54817,146497,37.41851368970013,84629,0,0,623338.44,430422.47,1
"CONWAY, CONNIE",1224866,2010,A,34,860206.73,38104.31,6179.16,81226.54000000001,58821.22,235892.54,282990.0,184331.23,13.664928023063085,10.548082678076408,8.728937618883363,11.30499732003747,10.982257953137365,12.37113164132642,12.55316684031201,12.124489581283017,Connie Conway,REP,67303,95960,70.13651521467278,67303,1,1,860206.73,0.0,1
"CASTRO, ESMERALDA",1325557,2010,A,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Esmeralda Castro,DEM,28657,95960,29.86348478532722,67303,0,0,860206.73,860206.73,1
"STOKER, MIKE",1319188,2010,A,35,397488.5,1606.07,82544.68,177495.74,8730.58,35019.149999999994,2947.0,270377.07,12.89292128184041,7.3815454801072775,11.321095001481126,12.086701887609605,9.074587084198363,10.463650333700617,7.988542982737695,12.507572819259341,Mike Stoker,REP,62310,138131,45.10935271590012,75821,0,0,2018188.9,1620700.4,1
"WILLIAMS, DAS",1316434,2010,A,35,1620700.4,35145.12,343581.78,387183.0500000001,264996.72,472122.46,81775.0,1030906.67,14.298368959453116,10.467241054030128,12.747180440910947,12.866652857599925,12.487472727533266,13.064993680069124,11.311726852406585,13.845949235138235,Das Williams,DEM,75821,138131,54.89064728409988,75821,1,0,2018188.9,397488.5,1
"JONES, LINDA K.",1302094,2010,A,36,167682.27,1953.31,24190.5,3040.0,64408.6,50333.74,1970.0,93592.41,12.02982621771402,7.57728064843911,10.09371527308868,8.019612794400267,11.073002443549392,10.826430906566513,7.585788821732034,11.446704569434145,Linda K. Jones,DEM,48943,115255,42.46496898182291,66312,0,0,510602.80000000005,342920.53,1
"KNIGHT, STEVE",1295329,2010,A,36,342920.53,63153.27,68376.4,4301.57,59790.81,67212.73999999999,40525.0,195622.05,12.74525400834148,11.053319907910707,11.132783014834592,8.366735351321996,10.99860724919914,11.115618091875923,10.609674346603878,12.183939760290649,Steve Knight,REP,66312,115255,57.53503101817709,66312,1,1,510602.80000000005,167682.27000000002,1
"GORELL, JEFF",1236048,2010,A,37,727425.8,38927.64,330986.97,4060.9,157785.29,166978.5,12655.0,531760.8,13.497267279698985,10.569459817138373,12.709834288025446,8.30915990290638,11.968990463783832,12.025620340595891,9.445807672979225,13.183949043152426,Jeff Gorell,REP,90649,155062,58.45984186970373,90649,1,0,915286.73,187860.92999999993,1
"MASRY, FERIAL",1262087,2010,A,37,187860.93,0.0,69982.48000000001,2420.0,58640.05,48018.4,8800.0,131042.53,12.143457234031306,0.0,11.156000203990514,7.791522819150733,10.979173189220472,10.77933954976991,9.0825070004663,11.783277205982325,Ferial Masry,DEM,64413,155062,41.54015813029627,90649,0,0,915286.73,727425.8,1
"SHAW, DIANA",1326196,2010,A,38,27976.41,0.0,1655.04,0.0,4450.0,21484.22,0.0,6105.04,10.239116934054751,0.0,7.4115804567033825,0.0,8.400659375160286,9.975073991151655,0.0,8.716869938529893,Diana G. Shaw,DEM,55062,147931,37.22140727771732,83854,0,0,503277.81999999995,475301.41,1
"SMYTH, CAMERON",1277161,2010,A,38,475301.41,42711.5,100192.92,0.0,100175.0,89649.1,96305.0,243079.42,13.071704429145145,10.662223483799462,11.514852806453824,0.0,11.514673935504346,11.403658439942172,11.475275517518325,12.401143500200698,Cameron M. Smyth,REP,83854,147931,56.68453535770055,83854,1,1,503277.81999999995,27976.409999999974,1
"FUENTES, FELIPE",1295035,2010,A,39,1279098.45,82968.5,28107.730000000003,12572.3,115926.7,301654.34,484870.34,239575.23,14.06166605179721,11.326216296671236,10.243799906459776,9.439251260184452,11.660713373806006,12.617037071300633,13.091636793971672,12.386622759244895,Felipe Fuentes,DEM,43267,55172,78.42202566519248,43267,1,1,1279098.45,0.0,0
"BLUMENFIELD, BOB",1295328,2010,A,40,804808.45,18170.47,3286.11,1610.0,137778.36,54111.06999999999,359836.0,160844.93999999994,13.598359577775474,9.807553027869103,8.097459773386896,7.383989457978508,11.833401586042525,10.898794064974624,12.793403651079778,11.98819607429235,Bob Blumenfield,DEM,56208,92277,60.912253324230306,56208,1,1,822338.7799999999,17530.329999999958,1
"DE YOUNG, DENNIS",1321263,2010,A,40,17530.33,1268.35,2083.84,0.0,4964.0,6949.46,0.0,8316.19,9.771687802609744,7.145472122145808,7.641967624494011,0.0,8.509967146324497,8.846419237698477,0.0,9.02595949623975,Dennis Deyoung,REP,36069,92277,39.087746675769694,56208,0,0,822338.7799999999,804808.45,1
"BROWNLEY, JULIA",1272017,2010,A,41,378676.02,4674.15,4674.26,1161.0,20500.0,82291.29,183176.0,31009.410000000003,12.844436289994292,8.44980260701004,8.449826140423744,7.057036981697892,9.9281801651265,11.318020548743748,12.118202718273533,10.342045985792891,Julia Brownley,DEM,84222,143302,58.77238279996092,84222,1,1,378676.02,0.0,1
"RATHBUN, TERRENCE L.",1323292,2010,A,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Terry Rathbun,REP,53243,143302,37.154401194679764,84222,0,0,378676.02,378676.02,1
"FEUER, MICHAEL NELSON",1257933,2010,A,42,1106617.63,22759.87,23100.29,431167.81,149102.2,90097.22999999998,221355.0,626130.17,13.916818741001869,10.032754176448913,10.047600450543637,12.974252643656735,11.912387255841827,11.408644699505633,12.30752302656566,13.347313567762981,Mike Feuer,DEM,106029,144882,73.18300409988818,106029,1,1,1106617.63,0.0,1
"TOMAN, MARY A.",1240291,2010,A,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mary Toman-Miller,REP,38836,144882,26.805262213387447,106029,0,0,1106617.63,1106617.63,1
"GATTO, MIKE",1005008,2010,A,43,1391486.1,4749.06,436873.66,10943.2,321240.11,272605.34,151725.0,773806.03,14.145882870677926,8.465701982708097,12.987399324726596,9.300473537775234,12.67994412872545,12.515780387194305,11.929824950704054,13.559076513929481,Mike Gatto,DEM,65350,99117,65.93218115963961,65350,1,0,1905610.3900000001,514124.29000000004,1
"RAMANI, SUNDER",1323715,2010,A,43,514124.29,1240.0,69797.21,17548.02,244745.59,125099.36,0.0,333330.82,13.150220324544653,7.122866658599082,11.153349316604883,9.77269640201648,12.407974541844316,11.736863580534642,0.0,12.71689072926774,Sunder Ramani,REP,33767,99117,34.06781884036038,65350,0,0,1905610.3900000001,1391486.1,1
"PORTANTINO, ANTHONY",1267043,2010,A,44,813429.78,71384.41,99811.02,10782.7,127743.35,167912.17,183079.57,309721.48,13.609014883538206,11.175834777147491,11.511033877045307,9.285698276924052,11.757778451916533,12.031196324060025,12.1176761460648,12.643428720998864,Anthony J. Portantino,DEM,81347,127531,63.78605985995562,81347,1,1,813429.78,0.0,1
"DAY, ALVARO G.",1318962,2010,A,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alvaro G. Day,REP,41571,127531,32.59678039065012,81347,0,0,813429.78,813429.78,1
"CEDILLO, GILBERT",1005224,2010,A,45,358316.91,17337.91,940.5,0.0,68894.04,206233.02,58161.44,87172.45,12.789173097267305,9.760650712504974,6.8464116487410855,0.0,11.140324951083151,12.236761973535126,10.970977871185626,11.375643619610427,Gil Cedillo,DEM,53745,64469,83.3656486063069,53745,1,0,358316.91,0.0,1
"OLIVOS, SUZANNE",1325451,2010,A,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suzanne Olivos,REP,10724,64469,16.63435139369309,53745,0,0,358316.91,358316.91,1
"PEREZ, JOHN A.",1304250,2010,A,46,1430261.19,87244.65,41163.48,1400.0,454184.0,408208.94,262245.9,583992.13,14.173367635907194,11.376471520133071,10.625306734478952,7.244227515603349,13.026257681260773,12.919534430146966,12.477037892199247,13.277642785692166,John A. Perez,DEM,38566,38566,100.0,38566,1,1,1430261.19,0.0,0
"MITCHELL, HOLLY J.",1307762,2010,A,47,719984.96,108151.93,179733.37,1448.48,91972.88,131450.96,129525.0,381306.66,13.486985601885172,11.59129227680681,12.099229753918037,7.27827000972713,11.429249029965547,11.786389133288456,11.771629191682987,12.851359212254883,Holly J. Mitchell,DEM,93541,116041,80.6103015313553,93541,1,0,719984.96,0.0,1
"CAGE, LADY",1304254,2010,A,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lady Cage,REP,17195,116041,14.818038451926475,93541,0,0,719984.96,719984.96,1
"DAVIS, MIKE",1277329,2010,A,48,290145.47,6585.13,37420.92,6155.0,28088.18,73423.69,16537.84,78249.23000000001,12.578137696882713,8.792569355820023,10.52998518530886,8.725020038618554,10.24310412625838,11.204001914572967,9.713406367546717,11.267654268098395,Mike Davis,DEM,50825,50825,100.0,50825,1,1,290145.47,0.0,0
"ENG, MICHAEL",1275685,2010,A,49,726691.29,60101.68,9148.98,1350.0,64791.51,36375.71,258589.52,135392.17,13.496257030844168,11.003793073543589,9.121397676645888,7.2078598714324755,11.078929855238172,10.501656523183646,12.462997218589956,11.815930809132336,Mike Eng,DEM,46841,67989,68.89496830369619,46841,1,1,726691.29,0.0,1
"TAYLOR, BRADLEY J.",1320529,2010,A,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brad Jonathan Taylor,REP,21148,67989,31.105031696303815,46841,0,0,726691.29,726691.29,1
"LARA, RICARDO",1304215,2010,A,50,795839.17,14585.21,235722.99,0.0,287201.54,140546.3,102598.9,537509.74,13.587152396673432,9.587763280552641,12.370412623412385,0.0,12.567939478258822,11.853292250836976,11.53858249041377,13.194702159750006,Ricardo Lara,DEM,46676,60128,77.62772751463545,46676,1,0,795839.17,0.0,1
"MILLER, GLADYS O.",1240642,2010,A,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gladys O. Miller,REP,13452,60128,22.372272485364554,46676,0,0,795839.17,795839.17,1
"BRADFORD, STEVEN",1235136,2010,A,51,867959.33,12953.87,108977.8,6867.1,278393.38,207241.08,226376.0,407192.15,13.673900137706056,9.469149864182238,11.598899470743016,8.83449717091453,12.536790428424053,12.241638032264305,12.329952612624881,12.917040466036555,Steven Bradford,DEM,69111,84597,81.69438632575623,69111,1,0,867959.33,0.0,0
"HALL, ISADORE",1276161,2010,A,52,1230593.98,92206.9,37233.17,675.0,301638.82,322374.72000000003,142951.96000000002,431753.89,14.023007521353922,11.431790244054707,10.524955309629338,6.51471269087253,12.616985620360913,12.683469874629564,11.870263908744256,12.975611005811993,Isadore Hall,DEM,48323,54722,88.30634845217645,48323,1,1,1234624.38,4030.399999999907,1
"PATRICK, GWEN (BATISTE)",1305224,2010,A,52,4030.4,0.0,0.0,0.0,0.0,3052.49,25.0,0.0,8.301620905598346,0.0,0.0,0.0,0.0,8.023712929976218,3.218875824868201,0.0,Gwen Patrick,REP,6399,54722,11.693651547823544,48323,0,0,1234624.38,1230593.98,1
"BUTLER, BETSY",1298929,2010,A,53,1090656.93,1820.42,196998.79,20714.85,345322.62,426363.59,42701.0,564856.68,13.902290760735204,7.506822522678488,12.190952865569287,9.938606113355668,12.752234389486205,12.963047758882082,10.661977618146238,13.24432731423368,Betsy Butler,DEM,73344,146086,50.20604301575784,73344,1,0,1278878.75,188221.82000000007,1
"MINTZ, NATHAN M.",1323498,2010,A,53,188221.82,1262.42,110042.39,0.0,32022.98,28916.89,0.0,143327.79,12.145376439901678,7.140785792805152,11.608620934177422,0.0,10.374209049053484,10.27218113245411,0.0,11.872889523835154,Nathan Mintz,REP,62770,146086,42.96784086086278,73344,0,0,1278878.75,1090656.93,1
"FLORES-GIBSON, MARTHA",1325824,2010,A,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Martha E. Flores-Gibson,REP,56535,130310,43.38500498810529,73775,0,0,629206.88,629206.88,1
"LOWENTHAL, BONNIE",1297235,2010,A,54,629206.88,17783.85,64650.41,2763.5,98520.67,71499.45,267275.78,183718.43,13.352215384626506,9.786046021060553,11.076749726020577,7.924253271273317,11.498021652860965,11.177445036344821,12.496036288219974,12.121159592790328,Bonnie Lowenthal,DEM,73775,130310,56.614995011894706,73775,1,1,629206.88,0.0,1
"FURUTANI, WARREN",1265441,2010,A,55,735778.28,22503.8,40279.22,2900.19,180387.93,60425.57,244685.0,246071.14,13.508684102326116,10.021439462821276,10.603590982196149,7.972531531069784,12.10286497749868,11.009167638708822,12.407726948001402,12.413375960099874,Warren Furutani,DEM,61088,86416,70.69061284947232,61088,1,1,735778.28,0.0,1
"SALABAJ, CHRISTOPHER J.",1318183,2010,A,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Christopher Salabaj,REP,25328,86416,29.309387150527684,61088,0,0,735778.28,735778.28,1
"MENDOZA, TONY",1238223,2010,A,56,641159.01,24558.97,3524.41,1348.0,81800.0,85394.11,127504.21,111231.38,13.371032770662264,10.108832443270902,8.167468325350939,7.206377291472252,11.312032522590837,11.355032407843115,11.755904662643326,11.619367815233915,Tony Mendoza,DEM,56943,87054,65.41112412985044,56943,1,1,641159.01,0.0,1
"BESTWICK, HENRY J.",1325619,2010,A,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Henry J. Bestwick,REP,30111,87054,34.58887587014956,56943,0,0,641159.01,641159.01,1
"HERNANDEZ, ROGER",1276119,2010,A,57,750449.57,15308.95,200096.24,77322.0,190199.97,119722.53,144350.0,482927.16,13.528427732594755,9.6361929036741,12.20655372979058,11.255733799516447,12.155831271364708,11.692932094386178,11.87999618509108,13.087621113808709,Roger Hernandez,DEM,52763,78625,67.10715421303657,52763,1,0,750449.57,0.0,1
"GUTIERREZ, BRIAN A.",1323177,2010,A,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brian A. Gutierrez,REP,25699,78625,32.68553259141495,52763,0,0,750449.57,750449.57,1
"CALDERON, CHARLES M.",1001590,2010,A,58,1079675.44,24364.33,14464.01,350.0,95290.0,347415.45,222580.62,134468.34,13.892171035417144,10.10087545643861,9.5794187740034,5.857933154483459,11.464680152342234,12.758276605029945,12.313044652038856,11.809084059980805,Charles M. Calderon,DEM,61375,89146,68.84773293249276,61375,1,1,1079675.44,0.0,1
"MAY, GARRETT M.",1326152,2010,A,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Garrett M. May,REP,27771,89146,31.152267067507232,61375,0,0,1079675.44,1079675.44,1
"DONNELLY, TIM",1324846,2010,A,59,160802.62,8025.15,48937.81,6829.9,20813.66,54974.11,850.0,84606.51999999999,11.987932929126606,8.990335639412319,10.798305587323568,8.829065311169217,9.943364780905355,10.914617626115014,6.745236349484363,11.345766611182606,Tim Donnelly,REP,82475,144007,57.27152152325928,82475,1,0,230739.19,69936.57,1
"WOODS, DARCEL",1321120,2010,A,59,69936.57,0.0,36902.26,0.0,2500.0,20092.31,0.0,39402.26,11.155343967378736,0.0,10.516028074765588,0.0,7.824046010856294,9.908092433777387,0.0,10.58157845404707,Darcel Woods,DEM,52928,144007,36.753768914011125,82475,0,0,230739.19,160802.62,1
"HAGMAN, CURT",1297723,2010,A,60,492319.39,69941.96,39892.09,320.0,106844.6,123107.54,95850.0,216998.65,13.106882951523573,11.155421034245288,10.59393333761066,5.768320995793773,11.579130721332623,11.720813561312212,11.47053974847379,12.287646411305088,Curt Hagman,REP,83354,127759,65.24315312424174,83354,1,1,492319.39,0.0,0
"MOORS, RAYMOND KENNETH",1325049,2010,A,61,15305.04,1280.0,7106.04,2900.0,0.0,440.0,0.0,11286.04,9.63593746490109,7.154615356913662,8.868700405611008,7.972466015974565,0.0,6.0867747269123065,0.0,9.331321842736877,Ray Moors,REP,29009,72822,39.835489275219025,43813,0,0,1056666.74,1041361.7,1
"TORRES, NORMA",1226719,2010,A,61,1041361.7,74313.53,235458.02,0.0,190150.0,247208.06000000003,159414.0,499921.5500000001,13.856039741619613,11.216048313723963,12.369287917525227,0.0,12.155568513356405,12.417985609212131,11.97925987084158,13.122206465094235,Norma J. Torres,DEM,43813,72822,60.164510724780975,43813,1,1,1056666.74,15305.040000000037,1
"CARTER, WILMER AMINA",1281998,2010,A,62,317975.52,21266.47,31517.050000000007,14444.01,3649.29,100256.77999999998,46053.61,70876.82,12.66972967766704,9.964886932973107,10.358283948221313,9.578035074726104,8.202287907107017,11.515489973804641,10.737561431661911,11.1686987197127,Wilmer Amina Carter,DEM,44606,63925,69.77864685177943,44606,1,1,317975.52,0.0,1
"ENSLEY, JEANE M.",1326197,2010,A,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jeane Ensley,REP,19319,63925,30.22135314822057,44606,0,0,317975.52,317975.52,1
"MORRELL, MICHAEL L.",1252076,2010,A,63,594245.35,20635.69,210994.73,23479.13,95974.23,140292.98,0.0,351083.78,13.295047560202342,9.934777379960565,12.259588435842971,10.063867220444658,11.471834996914179,11.851488229200811,0.0,12.768780163424895,Mike Morrell,REP,72866,125519,58.05176905488412,72866,1,0,613882.6699999999,19637.31999999995,1
"WICKMAN, RENEA",1320891,2010,A,63,19637.32,837.49,296.42,1075.0,300.0,14149.1,100.0,2508.91,9.885187116385648,6.730409323329427,5.691777367528768,6.980075940561763,5.703782474656202,9.557406296808264,4.605170185988092,7.827603674858161,Renea Wickman,DEM,52653,125519,41.948230945115874,72866,0,0,613882.6699999999,594245.35,1
"MEDINA, JOSE J.",1005789,2010,A,64,72817.0,6676.16,24124.51,1600.0,24018.0,12482.7,0.0,56418.67,11.195704723407564,8.806298250941511,10.09098361512009,7.377758908227872,10.086558828220626,9.432098964677813,0.0,10.940555411077142,Jose Medina,DEM,56574,132311,42.758349645910016,75737,0,0,627616.13,554799.13,1
"NESTANDE, BRIAN",1301731,2010,A,64,554799.13,36271.61,219442.85,17244.49,49518.26,187608.27,41115.0,322477.21,13.226361399288926,10.498790620594226,12.298847113131961,9.755247951144122,10.810096769422893,12.142111397738278,10.624128297404996,12.683787746054294,Brian Nestande,REP,75737,132311,57.24165035408999,75737,1,1,627616.13,72817.0,1
"COOK, PAUL J.",1277238,2010,A,65,425042.5,0.0,13962.58,62169.72,127185.25,50382.03,29617.88,203317.55,12.959944442906885,0.0,9.544136172993987,11.037623343473284,11.753399964044887,10.827389842862198,10.296133511998992,12.22252432151775,Paul Cook,REP,78475,135687,57.83531215223271,78475,1,1,540315.06,115272.56000000006,1
"WOOD, CARL W.",1302484,2010,A,65,115272.56,2204.33,17636.01,2850.16,35931.52,46981.47,0.0,58622.02,11.655054690075787,7.698178886832419,9.777698113499667,7.955130412037763,10.489370183693689,10.757508547633986,0.0,10.97886567290011,Carl Wood,DEM,57212,135687,42.16468784776729,78475,0,0,540315.06,425042.50000000006,1
"DYE, DOUGLAS",1323553,2010,A,66,2672.49,0.0,469.76,0.0,0.0,1002.15,480.0,469.76,7.89076590107742,0.0,6.152221925986097,0.0,0.0,6.909902971039597,6.173786103901937,6.152221925986097,Douglas P. Dye,DEM,44134,125310,35.21985476019472,81176,0,0,147590.02,144917.53,1
"JEFFRIES, KEVIN D.",1274283,2010,A,66,144917.53,21500.3,829.88,12047.33,25776.1,29127.97,27363.0,60153.61,11.883920100977482,9.975822167506776,6.721281112024939,9.396598337603557,10.157202984987132,10.279454159917908,10.216947014848268,11.004656736227005,Kevin D. Jeffries,REP,81176,125310,64.7801452398053,81176,1,1,147590.02,2672.4899999999907,1
"SILVA, JAMES W.",1241308,2010,A,67,456793.11,16771.09,54796.61,1755.0,70184.49,86393.89,45330.25,143507.19,13.031985854022794,9.727411849723524,10.911383609708748,7.470224135899966,11.158882625432089,11.366672234698946,10.721729859031091,11.87414041745624,Jim Silva,REP,91108,137543,66.23964869168188,91108,1,1,456793.11,0.0,1
"FREEMAN, ROSALIND A.",1326046,2010,A,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rosalind Freeman,DEM,46435,137543,33.76035130831813,91108,0,0,456793.11,456793.11,1
"MANSOOR, ALLAN R.",1317797,2010,A,68,695589.36,23501.44,245096.35,145044.29,102215.81,109417.27,0.0,515857.89,13.45251476519807,10.064816974850661,12.409406677524451,11.884794423038747,11.534841641460636,11.602924017571599,0.0,13.15358659955549,Allan R. Mansoor,REP,57016,103902,54.87478585590267,57016,1,0,1202457.24,506867.88,1
"NGUYEN, PHU",1323127,2010,A,68,506867.88,14803.45,208660.04,52092.0,99949.4,71977.9,2500.0,375504.89,13.136005656897426,9.602615540694842,12.248461603721356,10.860766665087592,11.512419336909025,11.18411440643666,7.824046010856294,12.836026772738018,Phu Nguyen,DEM,46269,103902,44.53138534388174,57016,0,0,1202457.24,695589.36,1
"SOLORIO, JOSE",1279123,2010,A,69,1224584.84,73686.54,89528.05,4148.0,163891.07,300392.73000000004,176215.59,331253.66,14.018112438396855,11.207575429205038,11.402307262982204,8.330381569349418,12.006957278805855,12.612845997514018,12.079463467571314,12.710639705278131,Jose Solorio,DEM,36436,55709,65.40415372740492,36436,1,1,1224584.84,0.0,1
"HAMMOND, ROBERT MORRIS",1321634,2010,A,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Robert M. Hammond,REP,19273,55709,34.5958462725951,36436,0,0,1224584.84,1224584.84,1
"FOX, MELISSA",1318327,2010,A,70,115171.26,3129.0,26116.95,0.0,7597.91,73069.15,2360.0,36843.86,11.654175516952156,8.048468743668883,10.170339807812796,0.0,8.935628488454988,11.199161532036614,7.766416898019655,10.514444262296326,Melissa Fox,DEM,58208,154056,37.78366308355403,89636,0,0,522778.8,407607.54,1
"WAGNER, DON",1260382,2010,A,70,407607.54,3416.0,195780.94,17519.15,58253.58,102013.26,12300.0,274969.67,12.91806007868758,8.13622555490846,12.184751660111484,9.771049847331707,10.972560828766873,11.53285808381714,9.417354541360508,12.524416079657128,Donald P. (Don) Wagner,REP,89636,154056,58.184036973568055,89636,1,0,522778.8,115171.26000000001,1
